sample_id,pilot_group,metric,language,subject,original_human_score,qwen_score,deepseek_score,calibrated_score,recommended_training_use,sample_weight,calibration_source,calibration_confidence,codex_top80_direct_review,target_issue_flag,calibration_note,calibrated_reason_preview
5ff081c980585ba9afd89d705a7828072fde7f3f,train_mid_borderline,Content Relevance & Scope Control,zh,Mathematics,3,2,5,3,review_only,0.25,codex_top80_conservative_median,low,True,False,High-conflict sample inspected in the Codex top-conflict pass; final score uses conservative median and should not be high-weight training data.,Codex calibration retained the score under unresolved teacher-human disagreement; use this row conservatively.
aecd1f611f3240d1b34cc110420629542708fd0a,train_mid_borderline,Higher-Order Thinking & Skill Development,zh,Physical Education,3,2,1,2,low_weight,1.0,adjacent_three_way_consensus,medium,False,False,Human and both teachers are within a small adjacent band; use median score with low weight.,"The generated question is a basic multiple-choice item asking which factor most influences learning effect in motor learning and skill acquisition. The options (equipment quality, coaching method, personal talent, training temperature) and the provided rationa"
cca3ac84ec731f720bfdb784bcc3da146c3bc26c,train_mid_borderline,"Personalization, Adaptation & Learning Support",zh,Basic Medicine,3,4,3,3,high_weight,2.0,human_deepseek_agreement,high,False,False,Original human score agrees with DeepSeek; Qwen is de-weighted by conflict or lower reliability.,"The output identifies the student's specific anxiety and provides comforting words, but the advice is generic (healthy habits, discussion groups, advisor meetings) without adapting to the student's field or specific needs in experiment design and data analysis"
659b7682522b73e534addcc343f76753ecd24f8c,train_mid_borderline,Higher-Order Thinking & Skill Development,en,Sociology,3,3,2,3,high_weight,2.0,human_qwen_agreement,high,False,False,Original human score agrees with Qwen; DeepSeek is de-weighted by conflict or lower reliability.,"The generated multiple-choice question asks for the best description of how social capital contributes to socio-economic mobility, which requires some analytical understanding. However, for a PhD-level sociology task, the question remains at a basic comprehens"
cc4c8efa19bdc756ca5f0167aa3a81387e769469,train_mid_borderline,Reasoning Process Rigor,zh,English,3,5,4,4,low_weight,1.0,adjacent_three_way_consensus,medium,False,False,Human and both teachers are within a small adjacent band; use median score with low weight.,"The reasoning correctly identifies the core tragic element (death due to societal obstacles), and the logic is clear. However, the explanation is somewhat brief and lacks a more detailed step-by-step analysis, which prevents it from being a 5. The argument is "
455000acf9427c815c9177ac052af53992f31cf9,train_mid_borderline,Higher-Order Thinking & Skill Development,zh,Mathematics,3,2,2,2,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The generated question is a basic single-step addition word problem (3+2=5) targeting elementary students. The provided solution is a straightforward procedural explanation with no guiding questions, no challenge, and no attempt to promote analysis, evaluation"
f4206bd15e53c0ca4937534aca59b07a30cbda0d,train_mid_borderline,Instruction Following & Task Completion,en,Military Science,3,5,5,5,review_only,0.25,dual_teacher_consensus,medium,True,False,Both teachers agree but conflict with the original human score or target-scope flags; keep conservative.,"The evaluator output fully understood and precisely executed all instructions. It provided a comprehensive analysis of the strategic significance of EMSO in contemporary military conflicts, detailing multiple ways EMSO alters warfare dynamics (domain control, "
8f04d6cb786b1a58fae43fd1ecc4185642111a42,train_mid_borderline,Higher-Order Thinking & Skill Development,en,Physical Education,3,3,3,3,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The generated question asks the student to define the FITT acronym and explain its use in structuring exercise programs. This requires basic recall of the acronym components and a straightforward explanation of application, which aligns with rote understanding"
80b206d487a4c9e39d68a0e0b12091aabe420729,train_mid_borderline,"Motivation, Guidance & Positive Feedback",en,Physics,3,2,2,2,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides a correct factual correction and a clear error explanation, but it entirely lacks encouragement, supportive tone, or motivational language. The rubric for score 2 specifies 'Lacks encouragement and support; language is neutral or "
37684b87110bfce9956476465e8eadbb4822cb69,train_mid_borderline,Higher-Order Thinking & Skill Development,zh,Mathematics,3,2,2,2,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The generated question is a basic single-choice comparison of two fractions (1/4 vs 3/8) with a straightforward procedural solution (finding a common denominator). This task remains at the foundational knowledge and simple application level, requiring only rot"
a022ea0c7026fcde47ddba15408da18a837c6407,train_mid_borderline,Content Relevance & Scope Control,zh,Law,3,2,5,3,review_only,0.25,codex_top80_conservative_median,low,True,False,High-conflict sample inspected in the Codex top-conflict pass; final score uses conservative median and should not be high-weight training data.,Codex calibration retained the score under unresolved teacher-human disagreement; use this row conservatively.
abbf8d48dac23e2a07fd47d5e1bd865b3265e2a1,train_mid_borderline,Higher-Order Thinking & Skill Development,zh,General Pedagogy,3,4,4,4,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides three personalized learning tasks that align well with the student's profile (research background in educational equity, interest in educational technology for teacher training, preference for seminars and theory-practice integrat"
2de05bdc40242686c8f207e6c7717bcf07cfe5d5,train_mid_borderline,Higher-Order Thinking & Skill Development,zh,Military Science,3,4,4,4,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides personalized learning tasks that address the student's weaknesses (historical background, practical experience) and leverage interests (tactical analysis, drone technology, international military cooperation). Tasks like writing a"
661f9b91a67dbdfa38a6b511275e3e1b208be433,train_mid_borderline,Reasoning Process Rigor,en,Military Science,3,5,5,5,review_only,0.25,dual_teacher_consensus,medium,True,False,Both teachers agree but conflict with the original human score or target-scope flags; keep conservative.,"The reasoning is complete, clear, and rigorous. It systematically covers multiple strategic advantages of high ground: superior observation and reconnaissance, enhanced fire direction, psychological edge, defensive physical obstacles, natural fortifications, a"
09e806b59f8dc0c32ce21b860ec742dc4ca4bb89,train_mid_borderline,"Motivation, Guidance & Positive Feedback",zh,History,3,3,3,3,high_weight,2.0,dual_teacher_consensus,high,False,False,Both teachers agree and are within one point of the original human score.,"The evaluator output provides correct grading and a brief positive confirmation, but the feedback is minimal and lacks constructive guidance or deeper encouragement. It simply states the answer is correct and restates the options without offering any heuristic"
be1321d38b36c49839edea52e657a1b0dabcf94a,train_mid_borderline,Instruction Following & Task Completion,en,Basic Medicine,3,5,5,5,review_only,0.25,dual_teacher_consensus,medium,True,False,Both teachers agree but conflict with the original human score or target-scope flags; keep conservative.,"The evaluator output precisely follows all instructions: it provides both a 'Corrected Answer' and an 'Error Explanation' in valid JSON format. The corrected answer accurately identifies hemoglobin's primary function (oxygen and carbon dioxide transport), and "
