dataset_variant,sample_id,risk_type,gold_label,rejected_score,chosen_score,chosen_schema,chosen_major_failures,chosen_score_cap,chosen_brief_reason_present,rejected_payload,rejected_source,supporting_rejected_sources,rejected_source_count,rejected_origin,message_hash,chosen_hash,rejected_hash
r6c_low_high_score_only,c7c27202cecaf2f4efd7487760add595085e4712,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,21a2d1011c1f7c04e0c363d7e3c1617605f3a3b4,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,db28bc27aa96ae3ce3fef0cc0b613d875e064a92,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,80c999ed5454c6086d41d04a52e424b161e6b885,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,34d1c2d12a4242a8a26ed4f998ae1f08b3210cdf,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,b27a7cbd71e7287d40dab030f276861b246ed549,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,3bcc02fdb1dc40baccc625e0649658243cccf44d,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,5,real_model_score_output,40c2c90ed748f9c99dbefe19ca034dd4c2a2f370,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,e3d2d8dc6bcf260b2fe1ded335b4b811d1848518,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,4f3e1742b7cb92ba7f412c1bd6206bb8ce2bf65c,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,175432e60cfd6aa8b7f6b56461e1fecd58b6dd5f,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,f9f5fea848b9f45c7ec4d106cff9270600070994,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,96d9b097cf96187e2521bd7527a102fc81c3878d,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,bbfdcc3bf12be767bafcf2957056d3fe7df9c9db,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,589ddecd1a7d9d05a372f79c497ea6e8f98569e5,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,3e0cc9727c7dc8d461bdebf04d345f36c562373c,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,61a57b8cd57e43a156a1c449cd6e44d5ac6cf37a,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,fc55e2967141f4361b7f1b0f4753c15085667753,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,c17a610f41afcb064ec903fbafb4e67c2fafd59e,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-r1|qwq-plus,4,real_model_score_output,c77b8503199c1b6f138d4762737fded35f8decfe,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,8f45503d48fa73ac1a5eb12edd1b546dbe1b82a9,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,9a01c8d3c1b76d04146202fc0caf99863371572b,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,2012aab00c3a0c75e93f2223d10b12adec40beed,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,c080c51a288f48c07f42c4e1549f7d3eda3e0bc3,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,ac1bb0a1eef8d061ab1bb66586be679cc42596ee,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,ef3ca170c79fe847c1582adda6cfc226b3c8ff3e,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,06861366641747d8214ceee8efb257daab5915fd,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|gpt-4o|qwq-plus,4,real_model_score_output,200f568374672896118dafb3243d16c28a843a51,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,6377f7e3f43e2bd08b05b5d3ca05c0fb6962bbd9,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,f7f7841c4c1957ad49752d8fa43455f7d7f3cab0,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,63ab64773fb76fbe6cba302eed79041a8316bb7c,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,5cdf5429615e3bda411aae582decfdb25e3a48af,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,add5135687775241d468cea0170ce447d9481f82,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",deepseek-r1,deepseek-r1,1,real_model_score_output,e84dcc8cdffa7451e769149556bbbf240e92e537,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,33d5f8e1fa64a1a489e0d257d658ffd98539ce79,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,0efd7fd67920d9c14fa017a90abb21b3342e76bf,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,397c1f82c916551530d4c3121042f6d3b9b1b40b,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",gpt-4o,gpt-4o,1,real_model_score_output,aa5b8789979f965ad6ffeebba01fecd3c75126b1,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,214b3a2d32c5f868ccd66c3cca5df3d4eac8cf62,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,ca80abdb0916ae3ab9a3a099fcf6476181cedc3c,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,c6e58f07fbe16ee224c59cedaa61413186b3bc74,high_to_low_real_model_error,4,1,4,score_only,,,False,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,e9262a1d25834da70b1ccbf1d166251afa287f64,bf2355b31a3942f09ea148ff7e236fb0f09a8390,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,bbfc64122b8f46b27913b0a753cd4402f523cc12,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,be165135d3199c1b027954053951ab6fac5e0886,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,d669073d100a7f3755e1ce0ec3bd63e9b6c54e34,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,8f54058a8a18d29e8418c300b44085222ef5d7bd,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,9f55fc991d1389f5050fa8ae0d45530c4d3723ff,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,bf32b3afc9bb366bbd234ef95622e2d23d7d38fb,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,71a01651794c8d5d978df63a6f696f78208b1857,high_to_low_real_model_error,4,1,4,score_only,,,False,"{""score"":1}",deepseek-r1,deepseek-r1,1,real_model_score_output,b946bec5baf299c27513006ca2c2024db3910454,bf2355b31a3942f09ea148ff7e236fb0f09a8390,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,f941bd555946d5f670146c0ddba2b00c76cfee04,low_to_high_real_model_error,1,4,1,score_only,,,False,"{""score"":4}",gpt-4o,gpt-4o,1,real_model_score_output,db88c12a6619c3df729504b40c982c90f41943c4,ea8d124a94959c34a5a3d3f5bbc8956a939cface,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,2746cbd01bc15afaf3053afe8a48cc8783e50113,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,32d2381fdec79a1e3e25328ff33d174edc1e2988,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,f9ea4c7cceac7fda4707e2886b66ec08a7ac2ff7,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,55c69ec9e06bf4b1a87e35cc77e5606067db0a53,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,46133cfb383c1c10e94bab324dabdce1277ab939,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,7a8a3400adbb1b5e9bdbc9d5a3fa9123f23359e3,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,ea5cb03a91278e4d564d22fe1e3a0fe768af98ec,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,a9ca39688627265e9892fd452612bbd4228738c9,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,174cb745b1e9218726a6d0e749f43d68cf936226,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,53a3731f64bc7f698b9bd562f6aec48ec8f47832,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,59057a57e3dbc47128b4e0c6da46964f722a411f,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",deepseek-v3|deepseek-r1|qwq-plus,deepseek-v3|deepseek-r1|qwq-plus,3,real_model_score_output,37fcbde482093df8b78c8ae926d42300bc4c3fca,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,5eb119fb6358c1aab863b484c6ab838bd844e25d,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,85208bd8a5440e24054af2597c21e66d71d536bb,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,88aefbd39b47764c2a422afbecdadcb96b182e96,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,faf4a552b3099789369543eda2245314eb43e9ac,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,a910db5fb91b1677cec267d1444830a92916b43b,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1,deepseek-r1,1,real_model_score_output,59973175703e13a0f164a085b7cf17dbdfb6f673,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,9f01d326636e7c3a7474f87252477c04a1d4c368,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",deepseek-v3,deepseek-v3,1,real_model_score_output,63d32d500f4eaca043b92c2e65cf7145082474f7,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,ef7be96d3b20f985cb175937b67d094d4d204dcc,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|qwq-plus,3,real_model_score_output,084547d01775a57a805e366bbc53f683270d7ee9,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,439ca9790303f629c30cd984f91add3df239e557,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,83f80242f870b08a025827d10f4f26fbc376c2ec,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,3e8d1dd2bc53d2bde94690cfef1194270248d79d,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,1ede802f254eb2d03c4b20892d387f197f7d22b2,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,1d5f77fabc222d72e4fb87f25eb3e5c41e786cf4,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwq-plus,qwq-plus,1,real_model_score_output,e03b9ed2409092fe64f70b9527516f9c18c78659,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,c6a373d6f2838870a4087454b81f147a66478b97,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,aaafcc3e826686777dfa32bed08674f974631d6b,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,19f72fcf5b72ea532cb0862c5f34764d5a7fcd35,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,825d8e4ef0a974561fd7262b1a00114e711053fa,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,d5c6ccb5b2484723c65aa5e6559cd4af82055e8f,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct|deepseek-r1,qwen3_4b_r0a_direct|deepseek-r1,2,real_model_score_output,c3f351a6d02233fcda17e7501e387ca5a5627018,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,118543b6ffd1f0b7fc57b078ffd51c77f796b610,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct|deepseek-v3,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,69386b6d38739fe88f69e861c3b68f9e9b2cece7,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,41f3cae79f5df41d44971543e9bb4a9c8231a2cf,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",deepseek-r1,deepseek-r1,1,real_model_score_output,0e74c4583d7d57f021f59ab26c0b4b09b8d9ef09,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,a5b76b94f849ef3c81364bfd2a49a16777a2d7fa,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",deepseek-r1|gpt-4o|qwq-plus,deepseek-r1|gpt-4o|qwq-plus,3,real_model_score_output,721443b02ffa262d3dcae6c39db5c7e0d9e955af,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,74489511928922f9b0aa06c74a3c42dabf84217e,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,38aac784fee7f79c1085adc96d1e4858f6e41bec,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,71d8aecb1789f7e20231134c4b6b2d9070474ad7,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",EduBenchEvaluator,EduBenchEvaluator,1,real_model_score_output,3c7851e810c8bfd1e2d3dbd861562b3447eec2a2,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,b650b6cb1b9e43ee12a588ee3f7177d92a792bf2,high_to_low_real_model_error,4,1,4,score_only,,,False,"{""score"":1}",deepseek-r1|qwq-plus,deepseek-r1|qwq-plus,2,real_model_score_output,71795c2aca337907bfde06763f3abdc5d9ea5300,bf2355b31a3942f09ea148ff7e236fb0f09a8390,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,e6d9f3adf35a70aae9f9bb908942fddee7c8dc75,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,091d1318b04f7e1349741f5cb988c6de8c50f895,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,ccfc6be1c3a3d5dee4dae8884d827e3e35f4e269,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",qwq-plus,qwq-plus,1,real_model_score_output,a0b698f8133acfedd622a32f6bd7d20e8217be0b,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,2cbfd9a25985579cb29b71a186a6e109417b5c96,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,fd11b229cb513ffa9c46ac60dd0ef39f878ac549,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,585adf768305fcb798939b5809018ee7900d889e,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",deepseek-r1,deepseek-r1,1,real_model_score_output,17b2b6b61898c498b1af14b2fd5c0209585fc641,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,76bc906a5fe27bf73c1ae0b0f77aa2945732d489,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,qwen3_4b_r0a_direct|EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,6,real_model_score_output,9642d8992f9104718e8d57109b68892f89ba8382,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,78a2f1f17b59206fae3cdedb6b11a9fef084b670,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",deepseek-v3|gpt-4o,deepseek-v3|gpt-4o,2,real_model_score_output,5fa87d51117b1a5fdeb4a1f47378668b3d57cfb0,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,f33e86ba6eaa5281c801dea1ed174135a7d4c0da,low_to_high_real_model_error,2,5,2,score_only,,,False,"{""score"":5}",EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o,EduBenchEvaluator|deepseek-v3|deepseek-r1|gpt-4o,4,real_model_score_output,37257db781f9456e5ca8c49f98ffddeb7a05cfd4,e7e7fff9de6aaf514989c81720426ef63d68ca0f,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,d373c7f5f1484f427b5a5ad756c75ae5b2731323,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,50fab8a7d23c297d1e2a0207410ee09856ed427c,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,d268dd8b02bdea0dbccedc1e9e224eb83323bb61,high_to_low_real_model_error,4,2,4,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,qwen3_4b_r0a_direct|deepseek-r1|qwq-plus,3,real_model_score_output,a461ac6b95e9c8f9f458991395c40c0d43633a18,bf2355b31a3942f09ea148ff7e236fb0f09a8390,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,0347526cae737a75caf2cfaa5723714c406643db,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1|qwq-plus,deepseek-r1|qwq-plus,2,real_model_score_output,22b2746a977f82ac523a134206799a88e0a92816,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,44a426bf4f453df7ea5b7ac85d6f0e801f9ba296,low_to_high_real_model_error,1,4,1,score_only,,,False,"{""score"":4}",gpt-4o,gpt-4o,1,real_model_score_output,b518d9acfae26449fbd21a1199247a4649a94935,ea8d124a94959c34a5a3d3f5bbc8956a939cface,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,5f6fbb495321622aac4f63ae92336dc247b6db31,high_to_low_real_model_error,5,2,5,score_only,,,False,"{""score"":2}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,44bb6160ac32a5c380aecdc582a9a21a0ae1e170,beb005be4da3a0130f32c06ff634b762c7be9c49,e7e7fff9de6aaf514989c81720426ef63d68ca0f
r6c_low_high_score_only,55f68c90c204ef3f946d7a9d2963e864066944aa,high_to_mid_real_model_error,4,3,4,score_only,,,False,"{""score"":3}",deepseek-v3,deepseek-v3,1,real_model_score_output,9ede36d0ec41c05b15d2aa72ea113cc21ede7fe2,bf2355b31a3942f09ea148ff7e236fb0f09a8390,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,f51251a778d6f6601796be0ed017d6173d91d44b,low_to_high_real_model_error,2,4,2,score_only,,,False,"{""score"":4}",deepseek-v3|gpt-4o,deepseek-v3|gpt-4o,2,real_model_score_output,4c8c6602a2495e68da78365e377984a73409efda,e7e7fff9de6aaf514989c81720426ef63d68ca0f,bf2355b31a3942f09ea148ff7e236fb0f09a8390
r6c_low_high_score_only,4071228d8f661c504655fffcb134a7fb7ae4246b,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",qwen3_4b_r0a_direct,qwen3_4b_r0a_direct,1,real_model_score_output,6f0bd8092e4bbc02ba3bf6e8887492d8e3cfc083,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
r6c_low_high_score_only,f941bd555946d5f670146c0ddba2b00c76cfee04,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|qwq-plus,qwen3_4b_r0a_direct|deepseek-v3|deepseek-r1|qwq-plus,4,real_model_score_output,db88c12a6619c3df729504b40c982c90f41943c4,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,dcf321c484e4128628a7517762ccaf72fc0916d8,low_to_high_real_model_error,1,5,1,score_only,,,False,"{""score"":5}",deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,deepseek-v3|deepseek-r1|gpt-4o|qwq-plus,4,real_model_score_output,5a4565d87ed56c3766f6ba6347585588a86dcdae,ea8d124a94959c34a5a3d3f5bbc8956a939cface,beb005be4da3a0130f32c06ff634b762c7be9c49
r6c_low_high_score_only,d10ae0ebdf1c25e8eeafb2133bf931379e0261d7,high_to_low_real_model_error,5,1,5,score_only,,,False,"{""score"":1}",qwen3_4b_r0a_direct|deepseek-v3,qwen3_4b_r0a_direct|deepseek-v3,2,real_model_score_output,2608c80d75187675d5ce9ab0617d25e0172c8bb8,beb005be4da3a0130f32c06ff634b762c7be9c49,ea8d124a94959c34a5a3d3f5bbc8956a939cface
r6c_low_high_score_only,712cd1dd80a4537e4bee8ff3fa1e3580d4575d0a,high_to_mid_real_model_error,5,3,5,score_only,,,False,"{""score"":3}",deepseek-r1|qwq-plus,deepseek-r1|qwq-plus,2,real_model_score_output,12a9abd0cf140b670a6bd1aaeac77c06c9aefaa5,beb005be4da3a0130f32c06ff634b762c7be9c49,0f3e87d934aa22cb85860f178b7b054798903c13
